n0000010i00, CustomCrossover, 4, 0.13333333333333333, 40007.95238086313, 100000.95238072921, 100000.95238072921
n0000040i00, CustomCrossover, 4, 0.0, 100000.36781540509, 100000.36781540509, 100000.36781540509
n0000080i00, CustomCrossover, 4, 0.0, 100002.28571365218, 100002.28571365218, 100002.28571365218
n0000160i00, CustomCrossover, 4, 0.0, 100003.85185118865, 100003.85185118865, 100003.85185118865
n0000020i00, CustomCrossover, 8, 0.2, 57.85581395348835, 100001.48837251913, 100001.48837251913
n0000010i00, CustomCrossover, 8, 0.5333333333333333, 24.238095238095212, 72.09523809523807, 100008.76190453868
n0000040i00, CustomCrossover, 8, 0.0, 100000.36781540516, 100000.36781540516, 100000.36781540516
n0000080i00, CustomCrossover, 8, 0.06666666666666667, 100002.28571365219, 100002.28571365219, 100002.28571365219
n0000160i00, CustomCrossover, 8, 0.0, 100003.85185118865, 100003.85185118865, 100003.85185118865
n0000020i00, CustomCrossover, 16, 0.7333333333333333, 78.4511627906977, 122.53488372093051, 100001.48837251913
n0000010i00, CustomCrossover, 16, 0.8666666666666667, 54.27619047619039, 78.71428571428578, 60146.07619034216
n0000040i00, CustomCrossover, 16, 0.4666666666666667, 93.82298850574605, 100000.36781540504, 100000.36781540504
n0000080i00, CustomCrossover, 16, 0.4, 107.5142857142888, 100002.28571365228, 100002.28571365228
n0000160i00, CustomCrossover, 16, 0.13333333333333333, 40182.17948691418, 100019.14529848199, 100019.14529848199
n0000020i00, CustomCrossover, 32, 0.9333333333333333, 154.7023255813961, 162.3023255813961, 216.66976744186172
n0000010i00, CustomCrossover, 32, 0.9333333333333333, 106.75238095238119, 156.428571428572, 165.82857142857202
n0000040i00, CustomCrossover, 32, 1.0, 155.6758620689651, 214.70114942528878, 233.50114942528876
n0000080i00, CustomCrossover, 32, 1.0, 154.1714285714293, 214.0285714285684, 252.3828571428573
n0000160i00, CustomCrossover, 32, 0.9333333333333333, 213.69515669517438, 216.69515669517438, 495.0945868945451
n0000020i00, CustomCrossover, 64, 1.0, 307.604651162793, 312.604651162793, 327.20465116279297
n0000010i00, CustomCrossover, 64, 1.0, 113.27619047619083, 224.90476190476284, 326.65714285714444
n0000040i00, CustomCrossover, 64, 1.0, 306.951724137936, 311.55172413793605, 332.951724137936
n0000080i00, CustomCrossover, 64, 1.0, 313.5428571428705, 428.05714285717784, 428.65714285717786
n0000160i00, CustomCrossover, 64, 1.0, 426.390313390274, 427.390313390274, 428.99031339027397
n0000020i00, CustomCrossover, 128, 1.0, 394.7395348837243, 616.209302325562, 621.809302325562
n0000010i00, CustomCrossover, 128, 1.0, 175.12380952381045, 400.8095238095261, 574.352380952384
n0000040i00, CustomCrossover, 128, 1.0, 610.1034482758305, 627.1034482758305, 651.7034482758305
n0000080i00, CustomCrossover, 128, 1.0, 610.2857142856972, 634.0857142856971, 853.1142857141954
n0000160i00, CustomCrossover, 128, 1.0, 649.4854700855517, 851.7806267808728, 853.3806267808727
n0000020i00, CustomCrossover, 256, 1.0, 872.0790697673954, 959.2790697673954, 1230.6186046510622
n0000010i00, CustomCrossover, 256, 1.0, 142.3523809523813, 756.6190476190527, 866.6190476190527
n0000040i00, CustomCrossover, 256, 1.0, 1219.60689655154, 1237.20689655154, 1282.20689655154
n0000080i00, CustomCrossover, 256, 1.0, 1217.1714285715732, 1235.1714285715732, 1320.571428571573
n0000160i00, CustomCrossover, 256, 1.0, 1266.3709401715091, 1702.5612535621517, 1704.1612535621516
n0000020i00, CustomCrossover, 512, 1.0, 1491.1581395347266, 1757.5581395347267, 2463.43720930206
n0000010i00, CustomCrossover, 512, 1.0, 222.40000000000077, 405.14285714285893, 1205.2285714285126
n0000040i00, CustomCrossover, 512, 1.0, 2438.813793103722, 2444.413793103722, 2469.813793103722
n0000080i00, CustomCrossover, 512, 1.0, 2435.142857143948, 2449.3428571439476, 2524.3428571439476
n0000160i00, CustomCrossover, 512, 1.0, 2434.5418803434604, 2553.34188034346, 3404.122507124745
n0000020i00, CustomCrossover, 1024, 1.0, 2970.116279069394, 3270.116279069394, 4404.851162791143
n0000010i00, CustomCrossover, 1024, 1.0, 49.41904761904762, 352.4285714285729, 2395.990476190264
n0000040i00, CustomCrossover, 1024, 1.0, 4876.627586209354, 4887.827586209354, 4897.027586209354
n0000080i00, CustomCrossover, 1024, 1.0, 4858.885714288766, 4885.685714288767, 4930.485714288767
n0000160i00, CustomCrossover, 1024, 1.0, 4880.483760675301, 4942.683760675301, 5451.8837606753
n0000020i00, CustomCrossover, 2048, 1.0, 5897.632558142173, 6161.232558142174, 6825.632558142173
n0000010i00, CustomCrossover, 2048, 1.0, 57.22857142857141, 666.761904761908, 1775.7142857142076
n0000040i00, CustomCrossover, 2048, 1.0, 8166.72413793128, 9756.65517240841, 9770.455172408409
n0000080i00, CustomCrossover, 2048, 1.0, 9723.371428554097, 9733.371428554097, 9756.971428554098
n0000160i00, CustomCrossover, 2048, 1.0, 9714.367521318307, 9740.367521318307, 9987.367521318307
